Reg	St	Site Name                                                                		Site ID	EPA ID	Address	City	Zip	County			FF?	Latitude	Longitude	Final Date
?09?	CA	"ADVANCED MICRO DEVICES, INC."		?0901389?	CAD048634059	901 THOMPSON PL 	SUNNYVALE	94086	SANTA CLARA			N	?+37.382500?	?-122.008600? 	6/10/1986
?09?	CA	"ADVANCED MICRO DEVICES, INC. (BUILDING 915)"		?0902708?	CAT080034234	915 DEGUIGNE 	SUNNYVALE	94086	SANTA CLARA			N	?+37.386800?	?-122.006600? 	8/30/1990
?09?	CA	AEROJET GENERAL CORP.		?0901718?	CAD980358832	HWY US 50 & AEROJET RD 	RANCHO CORDOVA	95670	SACRAMENTO			N	?+38.608330?	?-121.200000? 	9/8/1983
?09?	CA	ALAMEDA NAVAL AIR STATION		?0902731?	CA2170023236	W END CITY OF ALAMEDA 	ALAMEDA	94501	ALAMEDA			Y	?+37.788880?	?-122.330000? 	7/22/1999
?09?	CA	ALARK HARD CHROME		?0901694?	CAD098229214	2777 MAIN STREET 	RIVERSIDE	92501	RIVERSIDE			N	?+33.991880?	?-117.367180? 	12/1/2000
?09?	CA	AMCO CHEMICAL		?0905334?	CA0001576081	1414 THIRD STREET 	OAKLAND	94607	ALAMEDA			N	?+37.802500?	?-122.293750? 	9/29/2003
?09?	CA	APPLIED MATERIALS		?0901344?	CAD042728840	3050 BOWERS AVE 	SANTA CLARA	95051	SANTA CLARA			N	?+37.377700?	?-121.977700? 	7/22/1987
?09?	CA	ARGONAUT MINE		?0904596?	CAD983650011	ARGONAUT LANE 	JACKSON	95642	AMADOR			N	?+38.274880?	?-123.010660? 	9/9/2016
?09?	CA	ATLAS ASBESTOS MINE		?0901736?	CAD980496863	LOS GATOS CREEK RD NW OF FRESNO 	COALINGA	93210	FRESNO			N	?+36.321660?	?-120.586700? 	9/21/1984
?09?	CA	BARSTOW MARINE CORPS LOGISTICS BASE		?0902790?	CA8170024261	MARINE CORPS LOGIS BASE- NEBO 	BARSTOW	92311	SAN BERNARDINO			Y	?+34.878330?	?-116.938900? 	11/21/1989
?09?	CA	BECKMAN INSTRUMENTS (PORTERVILLE PLANT)		?0901391?	CAD048645444	167 W POPLAR AVE 	PORTERVILLE	93257	TULARE			N	?+36.049000?	?-119.020100? 	6/10/1986
?09?	CA	BLUE LEDGE MINE		?0906063?	CAN000906063	"SECTIONS 34, TOWNSHIP 48 N, RANGE 11 W 3 MILES SOUTH OF OREGON ON ROAD 1060"	ROGUE RIVER-SISKIYOU NF	96086	SISKIYOU			N	?+41.965278?	?-123.101667? 	9/16/2011
?09?	CA	"BROWN & BRYANT, INC. (ARVIN PLANT)"		?0901425?	CAD052384021	600 S DERBY RD 	ARVIN	93203	KERN			N	?+35.203060?	?-118.822000? 	10/4/1989
?09?	CA	CAMP PENDLETON MARINE CORPS BASE		?0902732?	CA2170023533	CAMP PENDLETON MARINE BASE 	CAMP PENDLETON	92055	SAN DIEGO			Y	?+33.306660?	?-117.340800? 	11/21/1989
?09?	CA	CASMALIA RESOURCES		?0901257?	CAD020748125	NTU RD-539 SAN YSIDRO RD 	CASMALIA	93429	SANTA BARBARA			N	?+34.863120?	?-120.544300? 	9/13/2001
?09?	CA	CASTLE AIR FORCE BASE (6 AREAS)		?0902751?	CA3570024551	CASTLE AFB 	MERCED	95342	MERCED			Y	?+37.367360?	?-120.563600? 	7/22/1987
?09?	CA	COAST WOOD PRESERVING		?0901489?	CAD063015887	PLANT RD & TAYLOR DR 	UKIAH	95482	MENDOCINO			N	?+39.112500?	?-123.193000? 	9/8/1983
?09?	CA	CONCORD NAVAL WEAPONS STATION		?0902778?	CA7170024528	PORT CHICAGO HWY 	CONCORD	94520	CONTRA COSTA			Y	?+38.049440?	?-122.000000? 	12/16/1994
?09?	CA	COOPER DRUM CO.		?0903253?	CAD055753370	9316 ATLANTIC AVE 	SOUTH GATE	90280	LOS ANGELES			N	?+33.946970?	?-118.179690? 	6/14/2001
?09?	CA	CRAZY HORSE SANITARY LANDFILL		?0901744?	CAD980498455	350 CRAZY HORSE CANYON ROAD 	SALINAS	93907	MONTEREY			N	?+36.802600?	?-121.618600? 	8/30/1990
?09?	CA	"CTS PRINTEX, INC."		?0901206?	CAD009212838	PLYMOUTH & COLONY STS 	MOUNTAIN VIEW	94043	SANTA CLARA			N	?+37.416500?	?-122.087200? 	2/21/1990
?09?	CA	DEL AMO		?0901293?	CAD029544731	DEL AMO BLVD AND VERMONT AVE 	LOS ANGELES	90006	LOS ANGELES			N	?+33.846630?	?-118.289470? 	9/5/2002
?09?	CA	EDWARDS AIR FORCE BASE		?0902725?	CA1570024504	"AFFTC EDWARDS AFB 5 EAST  POPSON AVE, BLDG 2650A"	EDWARDS AFB	93524	KERN			Y	?+34.949430?	?-117.885700? 	8/30/1990
?09?	CA	EL TORO MARINE CORPS AIR STATION		?0902770?	CA6170023208	EL TORO MARINE CORPS AIR STA EL TORO M C A S	EL TORO	92709	ORANGE			Y	?+33.676660?	?-117.717600? 	2/21/1990
?09?	CA	FAIRCHILD SEMICONDUCTOR CORP. (MOUNTAIN VIEW PLANT)		?0901680?	CAD095989778	464 ELLIS ST 	MOUNTAIN VIEW	94042	SANTA CLARA			N	?+37.401200?	?-122.054200? 	2/11/1991
?09?	CA	FAIRCHILD SEMICONDUCTOR CORP. (SOUTH SAN JOSE PLANT)		?0901685?	CAD097012298	101 BERNAL ROAD 	SAN JOSE	95119	SANTA CLARA			N	?+37.232600?	?-121.774800? 	10/4/1989
?09?	CA	FORT ORD		?0902783?	CA7210020676	FORMER ARMY BASE FORT ORD 	MARINA	93933	MONTEREY			Y	?+36.625000?	?-121.750000? 	2/21/1990
?09?	CA	FRESNO MUNICIPAL SANITARY LANDFILL		?0901854?	CAD980636914	SW COR OF JENSEN & W AVE 	FRESNO	93706	FRESNO			N	?+36.704160?	?-119.826100? 	10/4/1989
?09?	CA	FRONTIER FERTILIZER		?0901554?	CAD071530380	COUNTY ROAD 32A 	DAVIS	95618	YOLO			N	?+38.553050?	?-121.673330? 	5/31/1994
?09?	CA	GEORGE AIR FORCE BASE		?0902737?	CA2570024453	AIR BASE RD- NR ST RTE 395 	VICTORVILLE	92392	SAN BERNARDINO			Y	?+34.595000?	?-117.383300? 	2/21/1990
?09?	CA	HALACO ENGINEERING COMPANY		?0901242?	CAD009688052	6200 PERKINS 	OXNARD	93033	VENTURA			N	?+34.140722?	?-119.177778? 	9/19/2007
?09?	CA	HEWLETT-PACKARD (620-640 PAGE MILL ROAD)		?0902134?	CAD980884209	620 - 640 PAGE MILL RD. 	PALO ALTO	94304	SANTA CLARA			N	?+37.421400?	?-122.143400? 	2/21/1990
?09?	CA	INDUSTRIAL WASTE PROCESSING		?0902025?	CAD980736284	7140 N HARRISON 	FRESNO	93650	FRESNO			N	?+36.842500?	?-119.809400? 	8/30/1990
?09?	CA	INTEL CORP. (MOUNTAIN VIEW PLANT)		?0901482?	CAD061620217	365 E MIDDLEFIELD RD 	MOUNTAIN VIEW	94040	SANTA CLARA			N	?+37.396200?	?-122.056600? 	6/10/1986
?09?	CA	INTEL CORP. (SANTA CLARA III)		?0902632?	CAT000612184	2880 NORTHWESTERN PKWY 	SANTA CLARA	95051	SANTA CLARA			N	?+37.373700?	?-121.971700? 	6/10/1986
?09?	CA	INTEL MAGNETICS		?0901661?	CAD092212497	3000 OAKMEAD VILLAGE DR 	SANTA CLARA	95051	SANTA CLARA			N	?+37.375600?	?-121.980100? 	6/10/1986
?09?	CA	INTERSIL INC./SIEMENS COMPONENTS		?0901325?	CAD041472341	10900 N TANTAU AVE/19000 HOMESTEAD RD 	CUPERTINO	95014	SANTA CLARA			N	?+37.336100?	?-122.001500? 	8/30/1990
?09?	CA	IRON MOUNTAIN MINE		?0901755?	CAD980498612	OFF HWY 299 9 MI NW OF 	REDDING	96001	SHASTA			N	?+40.671660?	?-122.527800? 	9/8/1983
?09?	CA	J.H. BAXTER & CO.		?0900917?	CAD000625731	422 MILL ST 	WEED	96094	SISKIYOU			N	?+41.436400?	?-122.370700? 	10/4/1989
?09?	CA	JASCO CHEMICAL CORP.		?0901126?	CAD009103318	1710 VILLA ST 	MOUNTAIN VIEW	94041	SANTA CLARA			N	?+37.398800?	?-122.088200? 	10/4/1989
?09?	CA	JERVIS B. WEBB CO.		?0904837?	CAD008339467	9301 RAYO AVE AND 5030 FIRESTONE BLVD 	SOUTH GATE	90280	LOS ANGELES			N	?+33.950278?	?-118.176946? 	5/10/2012
?09?	CA	JET PROPULSION LABORATORY (NASA)		?0903438?	CA9800013030	4800 OAK GROVE DR 	PASADENA	91109	LOS ANGELES			Y	?+34.201180?	?-118.167430? 	10/14/1992
?09?	CA	KLAU/BUENA VISTA MINE		?0903986?	CA1141190578	"T 26S, R 10E, SEC 33, S1/2 MT DIABLO MER "	PASO ROBLES	93446	SAN LUIS OBISPO			N	?+35.625900?	?-120.896700? 	4/19/2006
?09?	CA	"KOPPERS CO., INC. (OROVILLE PLANT)"		?0901135?	CAD009112087	BAGGETT-MARYSVILLE RD 	OROVILLE	95965	BUTTE			N	?+39.470830?	?-121.564300? 	9/21/1984
?09?	CA	LABORATORY FOR ENERGY-RELATED HEALTH RESEARCH/OLD CAMPUS LANDFILL (USDOE)		?0904786?	CA2890190000	OLD DAVIS RD 	DAVIS	95616	SOLANO			Y	?+38.518750?	?-121.751250? 	5/31/1994
?09?	CA	LAVA CAP MINE		?0904343?	CAD983618893	14501 LAVA CAP MINE ROAD 	NEVADA CITY	95959	NEVADA			N	?+39.228050?	?-120.969860? 	1/19/1999
?09?	CA	LAWRENCE LIVERMORE NATL LAB (SITE 300) (USDOE)		?0902742?	CA2890090002	CORRAL HOLLOW ROAD 	TRACY	95376	SAN JOAQUIN			Y	?+37.644300?	?-121.576660? 	8/30/1990
?09?	CA	"LAWRENCE LIVERMORE NATL LAB, MAIN SITE (USDOE)"		?0902740?	CA2890012584	7000 EAST AVE 	LIVERMORE	94550	ALAMEDA			Y	?+37.688060?	?-121.704700? 	7/22/1987
?09?	CA	LEVIATHAN MINE		?0901943?	CAD980673685	LEVIATHAN MINE 	MARKLEEVILLE	96120	ALPINE			N	?+38.703880?	?-119.656110? 	5/11/2000
?09?	CA	LORENTZ BARREL & DRUM CO.		?0901287?	CAD029295706	1515 S 10TH ST 	SAN JOSE	95112	SANTA CLARA			N	?+37.318610?	?-121.864400? 	10/4/1989
?09?	CA	MARCH AIR FORCE BASE		?0902761?	CA4570024527	22 CSG/CC 	RIVERSIDE	92518	RIVERSIDE			Y	?+33.906380?	?-117.255700? 	11/21/1989
?09?	CA	MATHER AIR FORCE BASE (AC&W DISPOSAL SITE)		?0902793?	CA8570024143	MATHER AIR FORCE BASE 	MATHER	95655	SACRAMENTO			Y	?+38.556950?	?-121.297200? 	7/22/1987
?09?	CA	MCCLELLAN AIR FORCE BASE (GROUND WATER CONTAMINATION)		?0902759?	CA4570024337	APPROX 5200 WATT AVE 	MCCLELLAN AFB	95652	SACRAMENTO			Y	?+38.660000?	?-121.399400? 	7/22/1987
?09?	CA	MCCOLL		?0901757?	CAD980498695	ROSECRANS & SUNNY RIDGE 	FULLERTON	92833	ORANGE			N	?+33.895300?	?-117.971200? 	9/8/1983
?09?	CA	MCCORMICK & BAXTER CREOSOTING CO.		?0901129?	CAD009106527	1214 W WASHINGTON ST 	STOCKTON	95203	SAN JOAQUIN			N	?+37.947850?	?-121.306630? 	10/14/1992
?09?	CA	MGM BRAKES		?0900899?	CAD000074120	HWY 101 & SANTANA RD 	CLOVERDALE	95425	SONOMA			N	?+38.784000?	?-123.010900? 	9/8/1983
?09?	CA	MODESTO GROUND WATER CONTAMINATION		?0902527?	CAD981997752	NEAR MODESTO 	MODESTO	95351	STANISLAUS			N	?+37.659100?	?-120.996400? 	3/31/1989
?09?	CA	MOFFETT FIELD NAVAL AIR STATION		?0902734?	CA2170090078	MOFFETT FIELD NAS 	MOFFETT FIELD	94035	SANTA CLARA			Y	?+37.411380?	?-122.052200? 	7/22/1987
?09?	CA	MONOLITHIC MEMORIES		?0901398?	CAD049236201	1165 E ARQUES AVE 	SUNNYVALE	94086	SANTA CLARA			N	?+37.381600?	?-121.996800? 	7/22/1987
?09?	CA	MONTROSE CHEMICAL CORP.		?0900993?	CAD008242711	20201 S NORMANDIE AVE 	TORRANCE	90502	LOS ANGELES			N	?+33.848330?	?-118.298300? 	10/4/1989
?09?	CA	NATIONAL SEMICONDUCTOR CORP.		?0901326?	CAD041472986	2900 SEMICONDUCTOR AVE 	SANTA CLARA	95050	SANTA CLARA			N	?+37.375280?	?-121.998900? 	7/22/1987
?09?	CA	NEW IDRIA MERCURY MINE		?0905346?	CA0001900463	"TOWNSHIP: 17S, RANGE: 12E "	IDRIA	95043	SAN BENITO			N	?+36.412778?	?-120.674444? 	9/16/2011
?09?	CA	NEWMARK GROUND WATER CONTAMINATION		?0902439?	CAD981434517	BUNKER HILL GROUND WATER BASIN 	SAN BERNARDINO	92408	SAN BERNARDINO			N	?+34.171810?	?-117.313100? 	3/31/1989
?09?	CA	NORTON AIR FORCE BASE (LNDFLL #2)		?0902760?	CA4570024345	I-10/US 395 FORMER NORTON AFB 	SAN BERNARDINO	92408	SAN BERNARDINO			Y	?+34.098060?	?-117.237200? 	7/22/1987
?09?	CA	OMEGA CHEMICAL CORPORATION		?0903349?	CAD042245001	12504 AND 12512 E. WHITTIER BOULEVARD 	WHITTIER	90602	LOS ANGELES			N	?+33.969720?	?-118.042220? 	1/19/1999
?09?	CA	"OPERATING INDUSTRIES, INC., LANDFILL"		?0902673?	CAT080012024	900 N POTRERO GRANDE DR 	MONTEREY PARK	91754	LOS ANGELES			N	?+34.033330?	?-118.105550? 	6/10/1986
?09?	CA	PACIFIC COAST PIPE LINES		?0901841?	CAD980636781	67 E TELEGRAPH RD 	FILLMORE	93015	VENTURA			N	?+34.404160?	?-118.902800? 	10/4/1989
?09?	CA	PEMACO MAYWOOD		?0904950?	CAD980737092	5050 SLAUSON BOULEVARD 	MAYWOOD	90270	LOS ANGELES			N	?+33.985410?	?-118.171250? 	1/19/1999
?09?	CA	"PURITY OIL SALES, INC."		?0902019?	CAD980736151	3265 S MAPLE AVE 	MALAGA	93725	FRESNO			N	?+36.687400?	?-119.746700? 	9/8/1983
?09?	CA	RAYTHEON CORP.		?0901202?	CAD009205097	350 ELLIS ST 	MOUNTAIN VIEW	94043	SANTA CLARA			N	?+37.397500?	?-122.053300? 	6/10/1986
?09?	CA	RIVERBANK ARMY AMMUNITION PLANT		?0902785?	CA7210020759	5300 CLAUS RD 	RIVERBANK	95367	STANISLAUS			Y	?+37.716950?	?-120.918100? 	2/21/1990
?09?	CA	"ROCKETS, FIREWORKS, AND FLARES SITE"		?0905945?	CAN000905945	3196 NORTH LOCUST AVENUE 	RIALTO	92377	SAN BERNARDINO			N	?+34.154247?	?-117.414217? 	9/23/2009
?09?	CA	SACRAMENTO ARMY DEPOT		?0902715?	CA0210020780	8350 FRUITRIDGE RD 	SACRAMENTO	95813	SACRAMENTO			Y	?+38.520280?	?-121.395800? 	7/22/1987
?09?	CA	SAN FERNANDO VALLEY (AREA 1)		?0902251?	CAD980894893	NORTH HOLLYWOOD WELLFIELD AREA 	NORTH HOLLYWOOD	91601	LOS ANGELES			N	?+34.190000?	?-118.351400? 	6/10/1986
?09?	CA	SAN FERNANDO VALLEY (AREA 2)		?0902252?	CAD980894901	CRYSTAL SPRINGS WELLFIELD AREA 	GLENDALE	91209	LOS ANGELES			N	?+34.163130?	?-118.286000? 	6/10/1986
?09?	CA	SAN FERNANDO VALLEY (AREA 4)		?0902253?	CAD980894976	POLLOCK WELLFIELD 	LOS ANGELES	90086	LOS ANGELES			N	?+34.112080?	?-118.253900? 	6/10/1986
?09?	CA	SAN GABRIEL VALLEY (AREA 1)		?0901951?	CAD980677355	PECK RD & REAL 	EL MONTE	91733	LOS ANGELES			N	?+34.125000?	?-118.000000? 	5/8/1984
?09?	CA	SAN GABRIEL VALLEY (AREA 2)		?0902092?	CAD980818512	SUNSET & SAN BERNARDINO FREEWAY 	BALDWIN PARK	91706	LOS ANGELES			N	?+34.073610?	?-117.936100? 	5/8/1984
?09?	CA	SAN GABRIEL VALLEY (AREA 3)		?0902093?	CAD980818579	MAIN ST & GAFIELD AVE 	ALHAMBRA	91801	LOS ANGELES			N	?+34.100000?	?-118.125000? 	5/8/1984
?09?	CA	SAN GABRIEL VALLEY (AREA 4)		?0902091?	CAD980817985	STIMSON AVE & OLD VALLEY BLVD 	LA PUENTE	91744	LOS ANGELES			N	?+34.016660?	?-117.958300? 	5/8/1984
?09?	CA	SELMA TREATING CO.		?0901290?	CAD029452141	1735 DOCKERY AVE & ADJOINING 	SELMA	93662	FRESNO			N	?+36.556660?	?-119.601700? 	9/8/1983
?09?	CA	SHARPE ARMY DEPOT		?0902792?	CA8210020832	700 EAST ROTH RD 	LATHROP	95330	SAN JOAQUIN			Y	?+37.829160?	?-121.267200? 	7/22/1987
?09?	CA	SOUTH BAY ASBESTOS AREA		?0902250?	CAD980894885	FT OF LIBERTY ST GUADALUPE RIV 	ALVISO	95002	SANTA CLARA			N	?+37.429860?	?-121.981100? 	6/10/1986
?09?	CA	SOUTHERN AVENUE INDUSTRIAL AREA		?0905902?	CAN000905902	5211 SOUTHERN AVENUE 	SOUTH GATE	90280	LOS ANGELES			N	?+33.946112?	?-118.176669? 	5/10/2012
?09?	CA	"SPECTRA-PHYSICS, INC."		?0900252?	CAD009138488	1250 W MIDDLEFIELD RD 	MOUNTAIN VIEW	94042	SANTA CLARA			N	?+37.408050?	?-122.078600? 	2/11/1991
?09?	CA	STRINGFELLOW		?0902680?	CAT080012826	3490 PYRITE ST 	MIRA LOMA	91752	RIVERSIDE			N	?+34.023050?	?-117.458330? 	9/8/1983
?09?	CA	SULPHUR BANK MERCURY MINE		?0902228?	CAD980893275	SULPHUR BANK ROAD 	CLEARLAKE OAKS	95422	LAKE			N	?+39.005550?	?-122.670300? 	8/30/1990
?09?	CA	"SYNERTEK, INC. (BUILDING 1)"		?0902620?	CAD990832735	3050 CORONADO BLVD 	SANTA CLARA	95051	SANTA CLARA			N	?+37.377300?	?-121.971900? 	10/4/1989
?09?	CA	TELEDYNE SEMICONDUCTOR		?0901134?	CAD009111444	1300 TERRA BELLA AVE 	MOUNTAIN VIEW	94043	SANTA CLARA			N	?+37.410800?	?-122.079700? 	7/22/1987
?09?	CA	TRACY DEFENSE DEPOT (USARMY)		?0902762?	CA4971520834	CHRISMAN RD 	TRACY	95376	SAN JOAQUIN			Y	?+37.715280?	?-121.391100? 	8/30/1990
?09?	CA	TRAVIS AIR FORCE BASE		?0902767?	CA5570024575	TRAVIS AFB 	TRAVIS AFB	94535	SOLANO			Y	?+38.264450?	?-121.933200? 	11/21/1989
?09?	CA	TREASURE ISLAND NAVAL STATION-HUNTERS POINT ANNEX		?0902722?	CA1170090087	HUNTERS POINT NAVAL SHIPYARD 	SAN FRANCISCO	94124	SAN FRANCISCO			Y	?+37.722290?	?-122.367320? 	11/21/1989
?09?	CA	"TRW MICROWAVE, INC (BUILDING 825)"		?0901181?	CAD009159088	825 STEWART DR 	SUNNYVALE	94086	SANTA CLARA			N	?+37.384600?	?-122.008500? 	2/21/1990
?09?	CA	UNITED HECKATHORN CO.		?0902440?	CAD981436363	8TH & WRIGHT 	RICHMOND	94804	CONTRA COSTA			N	?+37.922600?	?-122.365400? 	3/14/1990
?09?	CA	"VALLEY WOOD PRESERVING, INC."		?0901490?	CAD063020143	2237 S GOLDEN STATE BLVD 	TURLOCK	95380	STANISLAUS			N	?+37.472700?	?-120.823900? 	3/31/1989
?09?	CA	"WASTE DISPOSAL, INC."		?0902140?	CAD980884357	12731 E LOS NIETOS RD 	SANTA FE SPRINGS	90670	LOS ANGELES			N	?+33.950000?	?-118.055000? 	7/22/1987
?09?	CA	WATKINS-JOHNSON CO. (STEWART DIVISION PLANT)		?0902226?	CAD980893234	440 KINGS VILLAGE RD 	SCOTTS VALLEY	95066	SANTA CRUZ			N	?+37.051110?	?-122.029020? 	8/30/1990
?09?	CA	WESTINGHOUSE ELECTRIC CORP. (SUNNYVALE PLANT)		?0900956?	CAD001864081	401 HENDY AVENUE 	SUNNYVALE	95117	SANTA CLARA			N	?+37.378700?	?-122.022500? 	6/10/1986
?09?	GU	ANDERSEN AIR FORCE BASE		?0902825?	GU6571999519	PERIMETER RD 	YIGO	96929	GUAM			Y	?+13.572910?	?-144.897360? 	10/14/1992
?09?	GU	ORDOT LANDFILL		?0902814?	GUD980637649	SAN CARLOS STREET ORDOT 	AGANA	96910	GUAM			N	?+13.439160?	?-144.747400? 	9/8/1983
?09?	HI	DEL MONTE CORP. (OAHU PLANTATION)		?0902876?	HID980637631	94-1000 KUNIA RD 	KUNIA	96759	HONOLULU			N	?+21.458330?	?-158.066660? 	12/16/1994
?09?	HI	NAVAL COMPUTER AND TELECOMMUNICATIONS AREA MASTER STATION EASTERN PACIFIC		?0902904?	HI0170090054	500 CENTER STREET 	WAHIAWA	96786	HONOLULU			Y	?+21.519020?	?-158.005130? 	5/31/1994
?09?	HI	PEARL HARBOR NAVAL COMPLEX		?0904481?	HI4170090076	US NAVAL COMMAND 	PEARL HARBOR	96860	HONOLULU			Y	?+21.388880?	?-157.983330? 	10/14/1992
?09?	NV	CARSON RIVER MERCURY SITE		?0903020?	NVD980813646	"River from Mexican Dam to terminal wetlands Gold, SixMile Canyons and Washoe Lake"	DAYTON	89401	LYON			N	?+39.231950?	?-119.589200? 	8/30/1990
?10?	AK	ADAK NAVAL AIR STATION		?1000128?	AK4170024323	ADAK IS 	ADAK	99546				Y	?+51.877500?	?-176.652500? 	5/31/1994
?10?	AK	EIELSON AIR FORCE BASE		?1000110?	AK1570028646	HIGHWAY 2 - 16 MI SE OF FAIRBANKS 	FAIRBANKS	99702	FAIRBANKS NORTH STAR			Y	?+64.671450?	?-147.049200? 	11/21/1989
?10?	AK	ELMENDORF AIR FORCE BASE		?1000155?	AK8570028649	N BOUNDRY OF CITY LIMITS 	ANCHORAGE	99506				Y	?+61.254160?	?-149.791700? 	8/30/1990
?10?	AK	FORT RICHARDSON (USARMY)		?1001455?	AK6214522157	Postal Address is unavailable for the Site 	ANCHORAGE	99505				Y	?+61.258330?	?-149.700000? 	5/31/1994
?10?	AK	FORT WAINWRIGHT		?1001146?	AK6210022426	"RICHARDSON HWY, SE OF CY "	FORT WAINWRIGHT	99703				Y	?+64.823000?	?-147.610600? 	8/30/1990
?10?	AK	SALT CHUCK MINE		?1001984?	AK0001897602	"4 MI SW CY,  T72S R84E S17, COPPER RIVER MERIDIAN, 3.5 AIR MI N OF KARTA BAY"	THORNE BAY	99919				N	?+55.626389?	?-132.558614? 	3/4/2010
?10?	ID	BUNKER HILL MINING & METALLURGICAL COMPLEX		?1000195?	IDD048340921		SMELTERVILLE	83837	SHOSHONE			N	?+47.543060?	?-116.161700? 	9/8/1983
?10?	ID	EASTERN MICHAUD FLATS CONTAMINATION		?1001308?	IDD984666610	"HWY 30, 3 MI W OF CITY "	POCATELLO	83201				N	?+42.901110?	?-112.522500? 	8/30/1990
?10?	ID	IDAHO NATIONAL ENGINEERING LABORATORY (USDOE)		?1000305?	ID4890008952	AEC TESTING RESERVATION US HWY 20/26 40 MI W OF IDAHO FALLS	IDAHO FALLS	83401				Y	?+43.529380?	?-112.943500? 	11/21/1989
?10?	ID	KERR-MCGEE CHEMICAL CORP. (SODA SPRINGS PLANT)		?1000190?	IDD041310707	"HIGHWAY 34, 3 MILES N OF CY "	SODA SPRINGS	83276	CARIBOU			N	?+42.687210?	?-111.573600? 	10/4/1989
?10?	ID	MONSANTO CHEMICAL CO. (SODA SPRINGS PLANT)		?1000213?	IDD081830994	"HWY 34, 2 MI N OF CY "	SODA SPRINGS	83276	CARIBOU			N	?+42.687030?	?-111.587800? 	8/30/1990
?10?	ID	MOUNTAIN HOME AIR FORCE BASE		?1000302?	ID3572124557	"HWY 67, 10 MI W OF CY "	MOUNTAIN HOME	83648	ELMORE			Y	?+43.048050?	?-115.864700? 	8/30/1990
?10?	OR	BLACK BUTTE MINE		?1001865?	OR0000515759	LONDON ROAD 	COTTAGE GROVE	97424	LANE			N	?+43.579445?	?-123.066668? 	3/4/2010
?10?	OR	FORMOSA MINE		?1002616?	ORN001002616	"T31 S R6W SEC23, WILLAMETTE MERIDIAN "	RIDDLE	97463	DOUGLAS			N	?+42.8517?	?-123.3847? 	9/19/2007
?10?	OR	FREMONT NATIONAL FOREST/WHITE KING AND LUCKY LASS URANIUM MINES (USDA)		?1001508?	OR7122307658	524 N G STREET 	LAKEVIEW	97630	LAKE			Y	?+42.336110?	?-120.541660? 	4/25/1995
?10?	OR	MCCORMICK & BAXTER CREOSOTING CO. (PORTLAND PLANT)		?1000339?	ORD009020603	6900 N EDGEWATER ROAD 	PORTLAND	97203	MULTNOMAH			N	?+45.579440?	?-122.739440? 	5/31/1994
?10?	OR	NORTH RIDGE ESTATES		?1002476?	ORN001002476	OLD FORT ROAD AND NORTH RIDGE DRIVE 	KLAMATH FALLS	97601	KLAMATH			N	?+42.260300?	?-121.742200? 	9/16/2011
?10?	OR	NORTHWEST PIPE & CASING/HALL PROCESS COMPANY		?1000527?	ORD980988307	SE MATHER RD AT SE INDUSTRIAL 	CLACKAMAS	97015	CLACKAMAS			N	?+45.416330?	?-122.563880? 	10/14/1992
?10?	OR	PORTLAND HARBOR		?1002155?	ORSFN1002155	BETWEEN RM 3.5 & 9.2 IN PORTLAND HARBOR 	PORTLAND	97231	MULTNOMAH			N	?+45.615270?	?-122.793050? 	12/1/2000
?10?	OR	REYNOLDS METALS COMPANY		?1000383?	ORD009412677	SUNDIAL ROAD 	TROUTDALE	97060	MULTNOMAH			N	?+45.556900?	?-122.399160? 	12/16/1994
?10?	OR	TAYLOR LUMBER AND TREATING		?1000361?	ORD009042532	22125 SOUTHWEST ROCK CREEK ROAD 	SHERIDAN	97378	YAMHILL			N	?+45.097220?	?-123.426940? 	6/14/2001
?10?	OR	TELEDYNE WAH CHANG		?1000421?	ORD050955848	1600 OLD SALEM RD NE 	ALBANY	97321	LINN			N	?+44.660000?	?-123.063300? 	9/8/1983
?10?	OR	UMATILLA ARMY DEPOT (LAGOONS)		?1000546?	OR6213820917	I-84 & EXIT 178 	HERMISTON	97844	MORROW			Y	?+45.836110?	?-119.450000? 	7/22/1987
?10?	OR	UNION PACIFIC RAILROAD CO. TIE-TREATING PLANT		?1000370?	ORD009049412	TIE PLANT RD-IN CITY LIMITS 	THE DALLES	97058	WASCO			N	?+45.598600?	?-121.165100? 	8/30/1990
?10?	OR	"UNITED CHROME PRODUCTS, INC."		?1000362?	ORD009043001	2000 AIRPORT RD 	CORVALLIS	97330	BENTON			N	?+44.504200?	?-123.286100? 	9/21/1984
?10?	WA	AMERICAN CROSSARM & CONDUIT CO.		?1000753?	WAD057311094	99 CHEHALIS AV SW 	CHEHALIS	98532	LEWIS			N	?+46.656930?	?-122.968900? 	10/4/1989
?10?	WA	AMERICAN LAKE GARDENS/MCCHORD AFB		?1000995?	WAD980833065	555 BARNES BLVD. MCCHORD AIR FORCE BASE	TACOMA	98438	PIERCE			Y	?+47.125000?	?-122.526700? 	9/21/1984
?10?	WA	BANGOR NAVAL SUBMARINE BASE		?1001121?	WA5170027291	"CLEAR CREEK ROAD, BLDG. 110 "	SILVERDALE	98315	KITSAP			Y	?+47.699000?	?-122.713100? 	8/30/1990
?10?	WA	BANGOR ORDNANCE DISPOSAL (USNAVY)		?1001206?	WA7170027265	"CLEAR CREEK ROAD,BLDG 1100 "	BREMERTON	98315	KITSAP			Y	?+47.764710?	?-122.700800? 	7/22/1987
